0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1,0.5517241379310345,0.6551724137931034,0.5172413793103449,0.5862068965517241,0.6206896551724138,0.5862068965517241,0.6551724137931034,0.5172413793103449,0.5862068965517241,0.5172413793103449,0.6551724137931034,0.6206896551724138,0.6206896551724138,0.4827586206896552,0.3793103448275862,0.5517241379310345,0.41379310344827586,0.5172413793103449,0.41379310344827586,0.5172413793103449,0.4482758620689655,0.5517241379310345,0.5862068965517241,0.5172413793103449,0.6206896551724138,0.5517241379310345,0.5862068965517241,0.5862068965517241,0.6896551724137931,0.5517241379310345,0.5517241379310345,0.5517241379310345,0.5517241379310345,0.4827586206896552,0.5517241379310345,0.5517241379310345,0.3793103448275862,0.4827586206896552,0.5517241379310345,0.6206896551724138,0.5517241379310345,0.4827586206896552,0.5172413793103449,0.6206896551724138,0.4827586206896552,0.4827586206896552,0.5172413793103449,0.5517241379310345,0.3793103448275862,0.5517241379310345,0.4827586206896552,0.41379310344827586,0.5172413793103449,0.5172413793103449,0.5862068965517241,0.4827586206896552,0.6551724137931034,0.6551724137931034,0.41379310344827586,0.5862068965517241,0.5862068965517241,0.5517241379310345,0.41379310344827586,0.5517241379310345,0.4827586206896552,0.5172413793103449,0.5172413793103449,0.41379310344827586,0.4827586206896552,0.5862068965517241,0.41379310344827586,0.4827586206896552,0.41379310344827586,0.4827586206896552,0.5172413793103449,0.5862068965517241,0.5517241379310345,0.4827586206896552,0.4482758620689655,0.5517241379310345,0.5517241379310345,0.4482758620689655,0.5517241379310345,0.5517241379310345,0.4482758620689655,0.6206896551724138,0.4827586206896552,0.6551724137931034,0.4827586206896552,0.6206896551724138,0.6551724137931034,0.7586206896551724,0.5172413793103449,0.41379310344827586,0.4827586206896552,0.6896551724137931,0.5517241379310345,0.3448275862068966,0.6896551724137931
0.5517241379310345,1,0.7241379310344828,0.6206896551724138,0.5517241379310345,0.6896551724137931,0.5862068965517241,0.7241379310344828,0.5862068965517241,0.6896551724137931,0.6206896551724138,0.5862068965517241,0.3793103448275862,0.5172413793103449,0.5172413793103449,0.4827586206896552,0.4482758620689655,0.41379310344827586,0.4827586206896552,0.4827586206896552,0.5172413793103449,0.4827586206896552,0.4482758620689655,0.41379310344827586,0.41379310344827586,0.41379310344827586,0.5172413793103449,0.41379310344827586,0.3448275862068966,0.41379310344827586,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.41379310344827586,0.3448275862068966,0.3448275862068966,0.3793103448275862,0.4482758620689655,0.3448275862068966,0.4482758620689655,0.41379310344827586,0.3793103448275862,0.41379310344827586,0.41379310344827586,0.41379310344827586,0.5172413793103449,0.3793103448275862,0.41379310344827586,0.4482758620689655,0.3793103448275862,0.4482758620689655,0.5172413793103449,0.4482758620689655,0.41379310344827586,0.3448275862068966,0.41379310344827586,0.3793103448275862,0.41379310344827586,0.41379310344827586,0.3793103448275862,0.41379310344827586,0.41379310344827586,0.41379310344827586,0.41379310344827586,0.41379310344827586,0.3793103448275862,0.3793103448275862,0.5517241379310345,0.3793103448275862,0.4482758620689655,0.41379310344827586,0.3793103448275862,0.4482758620689655,0.3793103448275862,0.4482758620689655,0.4827586206896552,0.5517241379310345,0.5172413793103449,0.4827586206896552,0.5172413793103449,0.4827586206896552,0.3793103448275862,0.4482758620689655,0.3448275862068966,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.4827586206896552,0.5172413793103449,0.5862068965517241,0.4827586206896552,0.4827586206896552,0.41379310344827586,0.5862068965517241,0.5172413793103449,0.6206896551724138,0.4827586206896552,0.5517241379310345,0.6896551724137931
0.6551724137931034,0.7241379310344828,1,0.5172413793103449,0.5172413793103449,0.6551724137931034,0.5517241379310345,0.7586206896551724,0.5517241379310345,0.5862068965517241,0.5172413793103449,0.6896551724137931,0.4827586206896552,0.5517241379310345,0.41379310344827586,0.3793103448275862,0.5517241379310345,0.3793103448275862,0.4482758620689655,0.3793103448275862,0.41379310344827586,0.3793103448275862,0.5517241379310345,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.41379310344827586,0.5172413793103449,0.4482758620689655,0.5172413793103449,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.5172413793103449,0.4482758620689655,0.4482758620689655,0.4827586206896552,0.3448275862068966,0.4482758620689655,0.5517241379310345,0.5172413793103449,0.4827586206896552,0.4482758620689655,0.5172413793103449,0.5172413793103449,0.41379310344827586,0.4827586206896552,0.4482758620689655,0.5517241379310345,0.3448275862068966,0.5862068965517241,0.41379310344827586,0.3448275862068966,0.4482758620689655,0.4482758620689655,0.5172413793103449,0.4827586206896552,0.5172413793103449,0.5172413793103449,0.3448275862068966,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.3793103448275862,0.5172413793103449,0.41379310344827586,0.4827586206896552,0.5172413793103449,0.3448275862068966,0.3448275862068966,0.5172413793103449,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.41379310344827586,0.4482758620689655,0.5172413793103449,0.41379310344827586,0.3793103448275862,0.41379310344827586,0.5172413793103449,0.5517241379310345,0.3448275862068966,0.4482758620689655,0.41379310344827586,0.41379310344827586,0.5517241379310345,0.4827586206896552,0.6551724137931034,0.5517241379310345,0.6206896551724138,0.5862068965517241,0.5862068965517241,0.4482758620689655,0.41379310344827586,0.4827586206896552,0.7241379310344828,0.5862068965517241,0.3793103448275862,0.7241379310344828
0.5172413793103449,0.6206896551724138,0.5172413793103449,1,0.6551724137931034,0.7586206896551724,0.8275862068965517,0.4827586206896552,0.6206896551724138,0.7931034482758621,0.8620689655172413,0.4827586206896552,0.5172413793103449,0.4482758620689655,0.6206896551724138,0.6896551724137931,0.5172413793103449,0.5862068965517241,0.5172413793103449,0.5517241379310345,0.5172413793103449,0.6206896551724138,0.5172413793103449,0.41379310344827586,0.4482758620689655,0.3448275862068966,0.4827586206896552,0.4482758620689655,0.4482758620689655,0.3793103448275862,0.41379310344827586,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.5172413793103449,0.41379310344827586,0.4827586206896552,0.6551724137931034,0.4827586206896552,0.4482758620689655,0.41379310344827586,0.4827586206896552,0.5172413793103449,0.4482758620689655,0.3448275862068966,0.4482758620689655,0.5172413793103449,0.4827586206896552,0.4482758620689655,0.5862068965517241,0.4482758620689655,0.4482758620689655,0.6206896551724138,0.5172413793103449,0.5172413793103449,0.4482758620689655,0.5172413793103449,0.41379310344827586,0.3793103448275862,0.5517241379310345,0.4482758620689655,0.4482758620689655,0.4827586206896552,0.6206896551724138,0.4827586206896552,0.4827586206896552,0.6206896551724138,0.5862068965517241,0.5517241379310345,0.5517241379310345,0.4482758620689655,0.5517241379310345,0.5517241379310345,0.5862068965517241,0.5172413793103449,0.6551724137931034,0.5862068965517241,0.6206896551724138,0.6206896551724138,0.4482758620689655,0.41379310344827586,0.4482758620689655,0.5517241379310345,0.4482758620689655,0.4827586206896552,0.6551724137931034,0.41379310344827586,0.5172413793103449,0.41379310344827586,0.5862068965517241,0.5517241379310345,0.5172413793103449,0.5517241379310345,0.4827586206896552,0.5172413793103449,0.5862068965517241,0.6206896551724138,0.4827586206896552,0.5517241379310345,0.5517241379310345
0.5862068965517241,0.5517241379310345,0.5172413793103449,0.6551724137931034,1,0.5862068965517241,0.6551724137931034,0.5172413793103449,0.6551724137931034,0.5517241379310345,0.6206896551724138,0.5517241379310345,0.5862068965517241,0.4482758620689655,0.6206896551724138,0.4827586206896552,0.3793103448275862,0.5172413793103449,0.4482758620689655,0.3793103448275862,0.4827586206896552,0.5517241379310345,0.3793103448275862,0.41379310344827586,0.3448275862068966,0.4482758620689655,0.5172413793103449,0.3793103448275862,0.5172413793103449,0.4482758620689655,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.3793103448275862,0.4482758620689655,0.5172413793103449,0.5172413793103449,0.4827586206896552,0.4482758620689655,0.41379310344827586,0.4482758620689655,0.5172413793103449,0.4482758620689655,0.3448275862068966,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.4827586206896552,0.3793103448275862,0.4827586206896552,0.3793103448275862,0.4482758620689655,0.4827586206896552,0.4827586206896552,0.4482758620689655,0.3793103448275862,0.4482758620689655,0.4482758620689655,0.4827586206896552,0.5172413793103449,0.41379310344827586,0.41379310344827586,0.3793103448275862,0.5172413793103449,0.3793103448275862,0.4482758620689655,0.4827586206896552,0.4827586206896552,0.5172413793103449,0.5862068965517241,0.41379310344827586,0.5172413793103449,0.5862068965517241,0.4827586206896552,0.41379310344827586,0.6206896551724138,0.5862068965517241,0.6551724137931034,0.5862068965517241,0.41379310344827586,0.3793103448275862,0.4827586206896552,0.5517241379310345,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.41379310344827586,0.4482758620689655,0.4827586206896552,0.6206896551724138,0.5172413793103449,0.41379310344827586,0.6551724137931034,0.4827586206896552,0.3793103448275862,0.4482758620689655,0.5172413793103449,0.3793103448275862,0.4482758620689655,0.5172413793103449
0.6206896551724138,0.6896551724137931,0.6551724137931034,0.7586206896551724,0.5862068965517241,1,0.7931034482758621,0.5862068965517241,0.5862068965517241,0.8275862068965517,0.7931034482758621,0.6551724137931034,0.4482758620689655,0.5172413793103449,0.4827586206896552,0.5862068965517241,0.6206896551724138,0.5517241379310345,0.6206896551724138,0.5862068965517241,0.5517241379310345,0.5172413793103449,0.6206896551724138,0.5172413793103449,0.5517241379310345,0.4482758620689655,0.5172413793103449,0.5517241379310345,0.41379310344827586,0.4827586206896552,0.3793103448275862,0.41379310344827586,0.41379310344827586,0.5517241379310345,0.4827586206896552,0.3793103448275862,0.4482758620689655,0.5517241379310345,0.4482758620689655,0.5517241379310345,0.5172413793103449,0.4482758620689655,0.4827586206896552,0.5517241379310345,0.4482758620689655,0.4827586206896552,0.4827586206896552,0.3793103448275862,0.5517241379310345,0.5517241379310345,0.5517241379310345,0.4827586206896552,0.5172413793103449,0.41379310344827586,0.4827586206896552,0.5862068965517241,0.4827586206896552,0.5172413793103449,0.4827586206896552,0.5172413793103449,0.5517241379310345,0.5517241379310345,0.5862068965517241,0.5862068965517241,0.5862068965517241,0.3793103448275862,0.5862068965517241,0.6896551724137931,0.5172413793103449,0.4482758620689655,0.5517241379310345,0.5172413793103449,0.4482758620689655,0.5517241379310345,0.6206896551724138,0.6206896551724138,0.6896551724137931,0.5172413793103449,0.5172413793103449,0.5517241379310345,0.5172413793103449,0.41379310344827586,0.4482758620689655,0.41379310344827586,0.5172413793103449,0.5517241379310345,0.5172413793103449,0.41379310344827586,0.5172413793103449,0.5517241379310345,0.6551724137931034,0.6206896551724138,0.5517241379310345,0.4482758620689655,0.5517241379310345,0.6896551724137931,0.7241379310344828,0.5862068965517241,0.4482758620689655,0.6551724137931034
0.5862068965517241,0.5862068965517241,0.5517241379310345,0.8275862068965517,0.6551724137931034,0.7931034482758621,1,0.5172413793103449,0.6551724137931034,0.7586206896551724,0.8275862068965517,0.5172413793103449,0.5172413793103449,0.4482758620689655,0.5517241379310345,0.6551724137931034,0.5517241379310345,0.6206896551724138,0.5517241379310345,0.5172413793103449,0.4827586206896552,0.5862068965517241,0.5517241379310345,0.4482758620689655,0.4827586206896552,0.3793103448275862,0.4482758620689655,0.4827586206896552,0.4827586206896552,0.41379310344827586,0.4482758620689655,0.5172413793103449,0.4827586206896552,0.4827586206896552,0.5517241379310345,0.4482758620689655,0.5172413793103449,0.6206896551724138,0.5172413793103449,0.4827586206896552,0.4482758620689655,0.5172413793103449,0.5517241379310345,0.4827586206896552,0.3793103448275862,0.4482758620689655,0.5517241379310345,0.4482758620689655,0.4827586206896552,0.6206896551724138,0.4827586206896552,0.41379310344827586,0.6206896551724138,0.4827586206896552,0.5517241379310345,0.4827586206896552,0.5517241379310345,0.4482758620689655,0.41379310344827586,0.5862068965517241,0.4827586206896552,0.4827586206896552,0.5172413793103449,0.6551724137931034,0.5172413793103449,0.4482758620689655,0.6551724137931034,0.6206896551724138,0.5862068965517241,0.5172413793103449,0.4827586206896552,0.5862068965517241,0.5172413793103449,0.6206896551724138,0.5517241379310345,0.6896551724137931,0.6206896551724138,0.5862068965517241,0.5862068965517241,0.4827586206896552,0.4482758620689655,0.5172413793103449,0.5517241379310345,0.5172413793103449,0.4482758620689655,0.6206896551724138,0.4482758620689655,0.4827586206896552,0.4482758620689655,0.6206896551724138,0.5862068965517241,0.5517241379310345,0.5862068965517241,0.5172413793103449,0.4827586206896552,0.6206896551724138,0.6551724137931034,0.5172413793103449,0.5172413793103449,0.5862068965517241
0.6551724137931034,0.7241379310344828,0.7586206896551724,0.4827586206896552,0.5172413793103449,0.5862068965517241,0.5172413793103449,1,0.5862068965517241,0.5862068965517241,0.5172413793103449,0.7241379310344828,0.5172413793103449,0.6206896551724138,0.41379310344827586,0.3448275862068966,0.5172413793103449,0.41379310344827586,0.4827586206896552,0.41379310344827586,0.4482758620689655,0.3448275862068966,0.5172413793103449,0.4827586206896552,0.5517241379310345,0.5517241379310345,0.4482758620689655,0.5862068965517241,0.4827586206896552,0.5517241379310345,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.5517241379310345,0.4827586206896552,0.4827586206896552,0.5172413793103449,0.3793103448275862,0.4827586206896552,0.5862068965517241,0.5517241379310345,0.5172413793103449,0.5517241379310345,0.5517241379310345,0.5517241379310345,0.4482758620689655,0.5172413793103449,0.4827586206896552,0.5862068965517241,0.3793103448275862,0.5862068965517241,0.4482758620689655,0.3793103448275862,0.4827586206896552,0.4827586206896552,0.5517241379310345,0.5172413793103449,0.5517241379310345,0.5517241379310345,0.3793103448275862,0.5862068965517241,0.5517241379310345,0.5517241379310345,0.41379310344827586,0.5517241379310345,0.4482758620689655,0.5172413793103449,0.5517241379310345,0.41379310344827586,0.3793103448275862,0.5517241379310345,0.3793103448275862,0.3793103448275862,0.3793103448275862,0.4482758620689655,0.4827586206896552,0.5517241379310345,0.4482758620689655,0.41379310344827586,0.5172413793103449,0.6206896551724138,0.4827586206896552,0.3448275862068966,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.6206896551724138,0.5517241379310345,0.5862068965517241,0.4482758620689655,0.5172413793103449,0.5517241379310345,0.5862068965517241,0.5172413793103449,0.4482758620689655,0.4482758620689655,0.6896551724137931,0.5862068965517241,0.41379310344827586,0.7586206896551724
0.5172413793103449,0.5862068965517241,0.5517241379310345,0.6206896551724138,0.6551724137931034,0.5862068965517241,0.6551724137931034,0.5862068965517241,1,0.5862068965517241,0.6551724137931034,0.7241379310344828,0.4827586206896552,0.4482758620689655,0.5517241379310345,0.4827586206896552,0.3793103448275862,0.5517241379310345,0.4827586206896552,0.3793103448275862,0.41379310344827586,0.4827586206896552,0.3793103448275862,0.3448275862068966,0.3793103448275862,0.3793103448275862,0.41379310344827586,0.3793103448275862,0.4482758620689655,0.41379310344827586,0.4482758620689655,0.4827586206896552,0.4827586206896552,0.41379310344827586,0.4827586206896552,0.4482758620689655,0.4827586206896552,0.4827586206896552,0.4482758620689655,0.3793103448275862,0.3793103448275862,0.4827586206896552,0.4482758620689655,0.3793103448275862,0.3793103448275862,0.3793103448275862,0.4482758620689655,0.41379310344827586,0.3793103448275862,0.4827586206896552,0.3793103448275862,0.3793103448275862,0.4827586206896552,0.4482758620689655,0.4482758620689655,0.3793103448275862,0.4482758620689655,0.3793103448275862,0.3793103448275862,0.4827586206896552,0.3793103448275862,0.3793103448275862,0.3793103448275862,0.5172413793103449,0.3793103448275862,0.41379310344827586,0.4827586206896552,0.5172413793103449,0.4827586206896552,0.4827586206896552,0.3793103448275862,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.41379310344827586,0.6206896551724138,0.5172413793103449,0.5517241379310345,0.5172413793103449,0.41379310344827586,0.3793103448275862,0.5172413793103449,0.5172413793103449,0.4827586206896552,0.41379310344827586,0.5517241379310345,0.41379310344827586,0.4482758620689655,0.4482758620689655,0.5862068965517241,0.5172413793103449,0.41379310344827586,0.5862068965517241,0.4482758620689655,0.3793103448275862,0.4482758620689655,0.5517241379310345,0.41379310344827586,0.4827586206896552,0.5517241379310345
0.5862068965517241,0.6896551724137931,0.5862068965517241,0.7931034482758621,0.5517241379310345,0.8275862068965517,0.7586206896551724,0.5862068965517241,0.5862068965517241,1,0.8275862068965517,0.5862068965517241,0.41379310344827586,0.4827586206896552,0.5172413793103449,0.6206896551724138,0.5862068965517241,0.5172413793103449,0.5862068965517241,0.6206896551724138,0.5862068965517241,0.5517241379310345,0.5862068965517241,0.4827586206896552,0.5172413793103449,0.41379310344827586,0.5517241379310345,0.5172413793103449,0.3793103448275862,0.4482758620689655,0.3448275862068966,0.3793103448275862,0.3793103448275862,0.5172413793103449,0.4482758620689655,0.3448275862068966,0.41379310344827586,0.5862068965517241,0.41379310344827586,0.5172413793103449,0.4827586206896552,0.41379310344827586,0.4482758620689655,0.5172413793103449,0.4482758620689655,0.5172413793103449,0.4482758620689655,0.41379310344827586,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5517241379310345,0.4482758620689655,0.4482758620689655,0.5172413793103449,0.4482758620689655,0.4827586206896552,0.4482758620689655,0.4827586206896552,0.5172413793103449,0.5172413793103449,0.5517241379310345,0.5517241379310345,0.5517241379310345,0.41379310344827586,0.5517241379310345,0.6551724137931034,0.4827586206896552,0.4827586206896552,0.5172413793103449,0.4827586206896552,0.4827586206896552,0.5172413793103449,0.5862068965517241,0.5862068965517241,0.6551724137931034,0.5517241379310345,0.5517241379310345,0.5172413793103449,0.4827586206896552,0.3793103448275862,0.4827586206896552,0.3793103448275862,0.5517241379310345,0.5862068965517241,0.4827586206896552,0.4482758620689655,0.4827586206896552,0.5172413793103449,0.6206896551724138,0.5862068965517241,0.4827586206896552,0.41379310344827586,0.5862068965517241,0.6551724137931034,0.6896551724137931,0.5517241379310345,0.4827586206896552,0.6206896551724138
